RF_amplitude,tickle_frequency,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost,keysight_amplitude
2,75,0.09237265769332277,0.002903140670361573,15156,1400,44,5.129075288772583,11.37
3,10,0.11649959360606882,0.002641560552695746,14764,1720,39,5.147037506103516,11.817
2,177,0.11096459418474319,0.0015823828047735215,15167,1683,24,5.250672817230225,11.367
4,175,0.12038469298540588,0.003026430829242047,14869,1790,45,5.240999698638916,12.188
0,174,0.03410397241026951,0.0016604930387022609,15658,534,26,5.093918561935425,10.198
2,167,0.10835492227979275,0.0022020725388601035,15440,1673,34,5.418905735015869,11.374
2,162,0.11079676294493059,0.001908020264491085,15199,1684,29,5.246010065078735,11.371
1,41,0.07078016050519668,0.0021049861860281543,15202,1076,32,5.073057413101196,10.864
3,1,0.11559297695972848,0.002349716075974153,15321,1771,36,5.305322170257568,11.821
4,142,0.1118066191649464,0.0025970566691083437,15017,1679,39,5.327416896820068,12.184
4,50,0.11316648531011969,0.0042165397170837865,14704,1664,62,5.1827826499938965,12.176
2,74,0.09939386039236134,0.0024766994720719546,15343,1525,38,5.278634548187256,11.344
6,156,0.10783657066309445,0.003014065639651708,14930,1610,45,5.2645041942596436,12.82
1,38,0.07756322735842923,0.0017554125219426564,15381,1193,27,5.237223863601685,10.824
4,32,0.10815813830490546,0.005817797170435013,15126,1636,88,5.19255518913269,12.169
1,140,0.08443552936751708,0.0023819971165298065,15953,1347,38,5.277906656265259,10.838
2,118,0.1053694773882445,0.0023458881793301184,15346,1617,36,5.275535821914673,11.353
3,188,0.12155445097153186,0.0030985733651797817,15491,1883,48,5.491332292556763,11.797
3,30,0.09259259259259259,0.0035087719298245615,15390,1425,54,5.360187768936157,11.795
1,123,0.08509819021948402,0.0018611218072134513,15582,1326,29,5.333769798278809,10.845
2,190,0.10908841107371024,0.0015113004053032904,14557,1588,22,5.209394216537476,11.356
0,11,0.035794973171420504,0.0012002259248799774,14164,507,17,5.065773010253906,10.184
6,13,0.10943092994375046,0.0025567974285923005,13689,1498,35,5.0920610427856445,12.83
0,163,0.03321440155692507,0.0014920531949399935,15415,512,23,5.076660871505737,10.158
0,192,0.03522823468125285,0.001172103926548154,15357,541,18,5.07136869430542,10.177
6,174,0.10411539513262237,0.002871205906480722,14628,1523,42,5.219276428222656,12.831
0,93,0.030632411067193676,0.0011198945981554676,15180,465,17,5.03763222694397,10.166
3,113,0.11175655158756354,0.002772460228397914,15149,1693,42,5.178563356399536,11.799
6,190,0.10508059579677617,0.0030605998775760047,14703,1545,45,5.220219612121582,12.82
1,189,0.08730262299360564,0.0020227065118099963,15326,1338,31,5.290975332260132,10.827
6,46,0.09798115746971736,0.008479138627187079,14860,1456,126,5.187878847122192,12.826
3,76,0.10595190647004119,0.003919224126478013,15054,1595,59,5.244252920150757,11.769
2,90,0.09413900414937759,0.005640560165975104,15424,1452,87,5.513022184371948,11.344
0,120,0.030805687203791468,0.0014730370180607148,15614,481,23,5.147312164306641,10.18
0,6,0.038543482471431335,0.00161404867970818,15489,597,25,5.146901845932007,10.189
4,75,0.10564034505640345,0.009621765096217651,15070,1592,145,5.244550466537476,12.172
4,95,0.1163216830675263,0.004004071937563624,14735,1714,59,5.281046152114868,12.159
1,81,0.07926075356282944,0.0021474588403722263,15367,1218,33,5.211551904678345,10.84
1,4,0.0882838829049098,0.0016520187669331924,15133,1336,25,5.124214172363281,10.849
2,125,0.10863036949993472,0.0018279148713931323,15318,1664,28,5.283414125442505,11.364
0,197,0.03599712023038157,0.0018980299757837555,15279,550,29,5.1996705532073975,10.189
3,26,0.10638985900918381,0.003363083689044108,15462,1645,52,5.390895128250122,11.812
0,86,0.03151862464183381,0.0012373013805678562,15356,484,19,5.052014350891113,10.185
4,34,0.11068855084067254,0.00300240192153723,14988,1659,45,5.203282356262207,12.179
4,122,0.11726472579553149,0.0035883547731888964,14770,1732,53,5.253710746765137,12.167
1,155,0.08495240578954232,0.0016951362628765158,15338,1303,26,5.212503671646118,10.841
3,165,0.11918113640970204,0.0017566380649956083,14801,1764,26,5.1933205127716064,11.807
3,177,0.12048843014234635,0.0026310463468933415,14823,1786,39,5.206895351409912,11.799
1,8,0.08632155430955796,0.0017603338114486895,15338,1324,27,5.407641410827637,10.846
6,62,0.09393252250395108,0.00913900913900914,14553,1367,133,5.160482406616211,12.826
6,1,0.1112332531776022,0.0028856063208519407,14555,1619,42,5.128481388092041,12.787
1,144,0.0840870363088216,0.0016384847293223228,15258,1283,25,5.211395978927612,10.819
0,140,0.03421778536713516,0.0012478654932352555,15226,521,19,4.996091604232788,10.175
2,138,0.10665362035225048,0.0023483365949119373,15330,1635,36,5.254211902618408,11.362
2,126,0.10694769711163153,0.0024069737184491285,15372,1644,37,5.2125890254974365,11.36
3,90,0.1123045547246771,0.0023113528212100613,14710,1652,34,5.164290428161621,11.8
2,128,0.10566463252852215,0.0028522154417617404,15076,1593,43,5.122982501983643,11.352
1,129,0.08319907198556421,0.0021911451955919314,15517,1291,34,5.215843915939331,10.85
6,119,0.10796029977719263,0.0034433866720680576,14811,1599,51,5.22630500793457,12.823
0,182,0.03707236423756836,0.0013989571410403154,15726,583,22,5.2321860790252686,10.164
2,89,0.09959151915969655,0.002917720287881735,15423,1536,45,5.310791015625,11.351
1,130,0.08191523778712391,0.0023293432546101587,15455,1266,36,5.269757986068726,10.842
4,29,0.10315453214428325,0.007187541594569413,15026,1550,108,5.181748628616333,12.176
0,113,0.03505582965463516,0.0011685276551545052,15404,540,18,5.148722887039185,10.176
4,177,0.1172843643187454,0.003015883653910596,14921,1750,45,5.270214080810547,12.171
0,129,0.035459626132202736,0.0012847690627609688,15567,552,20,5.125017166137695,10.175
2,152,0.11185983827493262,0.0017327685791297652,15582,1743,27,5.362055778503418,11.357
4,167,0.1190444679724722,0.002448385389094759,15112,1799,37,5.394847631454468,12.171
4,25,0.10230212963577258,0.007297817289192596,15073,1542,110,5.153478384017944,12.158
0,106,0.036423626835737855,0.0012939121433654655,15457,563,20,5.050180673599243,10.179
0,70,0.02072336265884653,0.00534376018246986,15345,318,82,5.009171962738037,10.186
1,48,0.0737842731505432,0.001487325400931195,15464,1141,23,5.253643751144409,10.858
1,115,0.0842634292800731,0.0013053978199856406,15321,1291,20,5.128018379211426,10.858
1,102,0.08387821147876626,0.0012548708803909914,15141,1270,19,5.192719221115112,10.853
0,115,0.03603425559947299,0.0014492753623188406,15180,547,22,5.00887656211853,10.192
0,171,0.03749831695166285,0.0014810825366904537,14854,557,22,5.002115249633789,10.196
1,91,0.07639257294429708,0.001790450928381963,15080,1152,27,5.126739740371704,10.863
1,124,0.08634431455897981,0.0021253985122210413,15056,1300,32,5.201077461242676,10.862
6,44,0.10252838336699868,0.006408023960437418,14357,1472,92,5.273230314254761,12.832
2,60,0.06244952893674294,0.00693135935397039,14860,928,103,5.0886735916137695,11.332
6,172,0.11064183341411064,0.0027002700270027003,14443,1598,39,5.141700029373169,12.819
0,148,0.03462686567164179,0.001525704809286899,15075,522,23,4.940566062927246,10.168
1,128,0.0870335058567148,0.0019068373740125306,14684,1278,28,5.225377082824707,10.852
4,150,0.1189215214251324,0.0019258545979778526,14539,1729,28,5.22954797744751,12.172
2,164,0.11644499861457468,0.0020088667220836795,14436,1681,29,5.110306024551392,11.347
4,100,0.09898147515209516,0.01394490395789186,14629,1448,204,5.201138257980347,12.169
2,169,0.10938020105186073,0.0017309100592503828,15021,1643,26,5.360849618911743,11.348
1,87,0.044756529728310804,0.004068775429846436,15238,682,62,5.0738205909729,10.853
4,18,0.1215050051777701,0.003520883672764929,14485,1760,51,5.230394601821899,12.178
6,127,0.10949464012251149,0.0035500487261589863,14366,1573,51,5.121874570846558,12.81
1,132,0.08739042481456508,0.0016857720836142953,14830,1296,25,5.210652828216553,10.824
4,153,0.11415399435766875,0.002201885364343219,14533,1659,32,5.057902574539185,12.166
2,83,0.10516279398262589,0.0014831555900840455,14159,1489,21,5.068589687347412,11.343
2,113,0.10754964953271028,0.0024824766355140185,13696,1473,34,4.966053247451782,11.356
3,146,0.11299804049640758,0.0030481166993250597,13779,1557,42,5.128047704696655,11.804
3,152,0.12152370436822856,0.001932233800289835,14491,1761,28,5.236892461776733,11.797
1,52,0.06611143392084705,0.002324230098779779,15489,1024,36,5.2561845779418945,10.846
0,156,0.032856489646613106,0.001763668430335097,15309,503,27,5.2187511920928955,10.193
3,7,0.11956062526404732,0.0019011406844106464,14202,1698,27,5.090643405914307,11.811
3,119,0.12070343725019984,0.0023254123973548433,13761,1661,32,5.07770562171936,11.801
4,115,0.1235811673047216,0.0030223655047350393,14889,1840,45,5.279426097869873,12.169
2,86,0.1026598226784881,0.002199853343110459,15001,1540,33,5.363155841827393,11.348
1,97,0.08868095803365687,0.0012568954681935619,14321,1270,18,5.096877336502075,10.854
2,137,0.11482377079211549,0.0024181138711804793,13647,1567,33,5.1477038860321045,11.362
1,85,0.07234555642244131,0.0023405915313142777,14099,1020,33,5.054976940155029,10.853
6,96,0.1086924547727607,0.0036770113251948814,13598,1478,50,5.180375814437866,12.818
1,200,0.08591800356506239,0.0019251336898395723,14025,1205,27,4.950222492218018,10.831
4,178,0.12447823494335122,0.0026833631484794273,13416,1670,36,5.0909202098846436,12.169
4,130,0.1171432425141624,0.001955759374157,14828,1737,29,5.290076971054077,12.159
1,77,0.07542361206777794,0.0013776002204160353,14518,1095,20,5.137730598449707,10.837
1,1,0.08750820389411507,0.001458470064901918,13713,1200,20,4.935703754425049,10.846
3,127,0.11436228000289708,0.0018831027739552402,13807,1579,26,5.046899318695068,11.809
2,32,0.10464275383280301,0.0018802429852473243,13828,1447,26,5.019124269485474,11.351
2,115,0.10355869296266647,0.0013827232370278728,13741,1423,19,5.151651382446289,11.356
0,109,0.03397893306150187,0.0005436629289840299,14715,500,8,4.997732877731323,10.188
1,158,0.08860508205399682,0.0016543144520910534,15112,1339,25,5.258355140686035,10.858
3,63,0.07365977205571972,0.01716617419445617,14214,1047,244,5.056112766265869,11.814
3,179,0.11816630813737854,0.0024478896224315702,13481,1593,33,5.109843015670776,11.801
2,65,0.09678386685658595,0.004498088312467201,13339,1291,60,5.039289474487305,11.352
3,191,0.11905258039869417,0.0024310620268111413,14397,1714,35,5.075199127197266,11.805
4,10,0.1261590524534687,0.0025042301184433164,14775,1864,37,5.4017181396484375,12.169
2,9,0.11142098273572378,0.0014608233731739709,15060,1678,22,5.2817912101745605,11.347
4,35,0.11992014829602167,0.0029944388991872237,14026,1682,42,5.165557146072388,12.157
3,111,0.12187797553651213,0.0027100271002710027,13653,1664,37,5.105541706085205,11.797
0,133,0.03696056163534999,0.001101245784293482,14529,537,16,5.118251800537109,10.186
2,53,0.09717783066984019,0.002652159129547773,14705,1429,39,5.11325478553772,11.367
0,84,0.030470914127423823,0.0016890750624957774,14801,451,25,5.021093845367432,10.192
3,8,0.12191742865059574,0.0028401219174286505,14436,1760,41,5.105262756347656,11.814
6,17,0.10960950280958816,0.0034141830855679636,14059,1541,48,5.161625385284424,12.823
1,190,0.08559373116335142,0.0019422677650525752,14931,1278,29,5.161864757537842,10.834
2,133,0.10887591030355469,0.001946787800129786,13869,1510,27,5.047782897949219,11.356
6,125,0.11118051217988757,0.003669581511555278,12808,1424,47,4.9310290813446045,12.815
0,32,0.017820333798789813,0.0015293570051200212,15039,268,23,5.074519157409668,10.165
0,165,0.035030792662737564,0.0014568571617773658,15101,529,22,5.012476921081543,10.186
4,159,0.1199007717750827,0.0026185226019845645,14512,1740,38,5.252920389175415,12.174
3,104,0.11760966306420852,0.00169527442254715,14157,1665,24,5.199319362640381,11.799
6,95,0.11296553855663731,0.0038633905115129036,12942,1462,50,5.173522472381592,12.814
0,7,0.03541440953412785,0.0016928494041170098,14768,523,25,4.958865165710449,10.169
1,148,0.07772505513600214,0.001403461872619127,14963,1163,21,5.096256494522095,10.857
2,15,0.11227586206896552,0.001793103448275862,14500,1628,26,5.188514471054077,11.364
4,12,0.11926202503843619,0.0028552602679551946,13659,1629,39,5.22048544883728,12.175
3,132,0.12318947679574342,0.002069169376293231,13532,1667,28,5.020435333251953,11.801
1,44,0.07017066702930577,0.0020398449717821446,14707,1032,30,5.0429017543792725,10.85
6,112,0.10855701170369332,0.0030135258252155022,14269,1549,43,5.204674005508423,12.833
1,56,0.03907661425225828,0.0026764804282368685,14945,584,40,5.057766437530518,10.83
6,195,0.11389253855196736,0.0019362423068944056,14461,1647,28,5.131028652191162,12.822
2,117,0.1076819859107682,0.002549480040254948,14905,1605,38,5.216013193130493,11.332
1,3,0.08260926803580831,0.001382306477093207,15192,1255,21,5.233365774154663,10.845
0,10,0.035602910602910605,0.0009095634095634096,15392,548,14,4.948713541030884,10.189
6,147,0.10804851157662625,0.0028252480705622932,14512,1568,41,5.094790458679199,12.837
1,95,0.08777204104306909,0.0015685249330109144,15301,1343,24,5.2195703983306885,10.833
2,153,0.1102709100473435,0.0019068911099421357,15208,1677,29,5.2650206089019775,11.362
2,42,0.09286373829310117,0.003561535417491096,15162,1408,54,5.074702978134155,11.354
2,3,0.11290322580645161,0.002238314680710994,15190,1715,34,5.260138034820557,11.365
4,116,0.12175084175084175,0.002760942760942761,14850,1808,41,5.136061906814575,12.181
0,25,0.03724530299020905,0.0011907912146070388,15116,563,18,5.124482154846191,10.185
0,62,0.023539440036718904,0.0014425283587961445,15251,359,22,5.004174470901489,10.193
6,138,0.11042944785276074,0.0031019507823809196,14507,1602,45,5.115961790084839,10.197
2,144,0.10784183197976302,0.0027958993476234857,15022,1620,42,5.234830379486084,11.34
4,22,0.11482568056218871,0.005048782151872825,14657,1683,74,5.297747611999512,12.176
1,142,0.08479780492585091,0.0019598876331090353,15307,1298,30,5.2888054847717285,10.845
0,184,0.034937634689479524,0.0009795598511069027,15313,535,15,5.128244400024414,10.19
4,191,0.11981782867858817,0.0030138637733574444,14931,1789,45,5.363767623901367,12.187
6,153,0.11294841134267168,0.0038264434574649814,14635,1653,56,5.318040609359741,12.814
0,75,0.031256104707950774,0.0015628052353975385,15357,480,24,5.03457236289978,10.173
1,45,0.0666406858924396,0.0021434138737334374,15396,1026,33,5.100810766220093,10.851
3,18,0.1161273314440124,0.002965794503394187,15173,1762,45,5.382842779159546,11.814
2,122,0.11038099030930572,0.001924863932032391,15066,1663,29,5.284433364868164,11.356
6,150,0.10734114743985194,0.0026732469668928646,14589,1566,39,5.082055568695068,12.827
1,101,0.08424648704396029,0.0015469898156503803,15514,1307,24,5.23075270652771,10.829
0,78,0.02857142857142857,0.001179554390563565,15260,436,18,5.167084217071533,10.186
2,98,0.10822423632091306,0.0036253776435045317,14895,1612,54,5.267217397689819,11.367
1,27,0.07039310434896173,0.0021548909494580122,15314,1078,33,5.198862552642822,10.859
2,12,0.11171001212774559,0.0018865382023985986,14842,1658,28,5.161637544631958,11.369
2,114,0.10728512591992438,0.002363108500438863,14811,1589,35,5.219098091125488,11.367
0,147,0.038173096412404565,0.0008107560299979731,14801,565,12,5.026942491531372,10.197
0,68,0.023901722526372012,0.002670583522499666,14978,358,40,4.989312410354614,10.207
1,18,0.08597707278059184,0.002066115702479339,15004,1290,31,5.201584577560425,10.866
4,151,0.12010070767555797,0.0029940119760479044,14696,1765,44,5.283863067626953,12.192
2,157,0.11025402314137518,0.002061444341002793,15038,1658,31,5.136688709259033,11.365
4,23,0.11176389272878076,0.005667680398119989,14468,1617,82,5.113715410232544,12.185
1,131,0.08840589372624842,0.002200146676445096,14999,1326,33,5.216325998306274,10.85
6,161,0.10912571793235482,0.0037580656597886973,14103,1539,53,5.214171648025513,12.837
2,178,0.1055131807841563,0.0014050582095543958,14946,1577,21,5.178422451019287,11.34
2,28,0.0919609416800428,0.002742108079186731,14952,1375,41,5.214311838150024,11.36
6,93,0.09675855381631805,0.009558110541626265,14438,1397,138,5.135005474090576,12.836
2,59,0.0727383038964541,0.0040447620331670485,14834,1079,60,5.185473203659058,11.337
2,160,0.11019969071471794,0.002554965373495596,14873,1639,38,5.189490556716919,11.358
2,56,0.09469593673302427,0.003204254158712844,14668,1389,47,5.082834243774414,11.361
0,52,0.02942595272551857,0.0015850044793604852,14511,427,23,5.085366249084473,10.192
3,134,0.11840932464861159,0.001988344189235516,14585,1727,29,5.126470565795898,11.819
6,22,0.10346771919932338,0.004792782633211165,14188,1468,68,5.116119146347046,12.826
6,128,0.10582235444113897,0.003966567502479105,14118,1494,56,5.069025754928589,12.799
6,89,0.10238489804740976,0.00785359175733122,13879,1421,109,5.155016899108887,12.794
4,76,0.10836791147994468,0.00594744121715076,14460,1567,86,5.131223440170288,12.144
2,82,0.10606787795680493,0.00246828933836133,14585,1547,36,5.088186740875244,11.35
4,14,0.11915743099056929,0.0030288428443587803,14527,1731,44,5.240086078643799,12.172
2,176,0.10977990172982433,0.0021538668641044624,14857,1631,32,5.354534387588501,11.347
3,200,0.11991345012912683,0.002233545054791652,14327,1718,32,5.180282831192017,11.8
4,48,0.1042673663858583,0.004419279105095981,14482,1510,64,5.151715993881226,12.175
2,64,0.0907234737630164,0.004764173415912339,14693,1333,70,5.1331658363342285,11.345
6,35,0.10512189666741222,0.0035040632222470736,13413,1410,47,5.13670539855957,12.826
3,86,0.11515244135401544,0.002903644838389241,13087,1507,38,5.052217721939087,11.782
4,162,0.11946497712073213,0.0028159098908834917,14205,1697,40,5.154013633728027,12.162
4,173,0.12064343163538874,0.0031748271482997035,14174,1710,45,5.121129989624023,12.159
1,47,0.07575346185175129,0.0018327450448004344,14732,1116,27,5.227147102355957,10.837
4,117,0.12061312248578167,0.003190456373976973,14418,1739,46,5.19342565536499,12.176
0,88,0.029312830370014416,0.0017162078670968628,14567,427,25,5.0198564529418945,10.176
4,84,0.10500313130610257,0.00960267204787419,14371,1509,138,5.16634464263916,12.18
4,73,0.10906612133605999,0.011451942740286299,14670,1600,168,5.302914619445801,12.166
3,116,0.12187839305103149,0.0026465798045602605,14736,1796,39,5.067269563674927,11.797
6,100,0.10575011993694744,0.009594955794667947,14591,1543,140,5.109687566757202,12.823
4,139,0.11970039570378745,0.002402487280949689,14152,1694,34,5.214179515838623,12.144
4,37,0.12076461769115442,0.0022488755622188904,13340,1611,30,4.996145248413086,12.161
3,3,0.11704208010429493,0.0025349460418628233,13807,1616,35,5.076692342758179,11.796
0,56,0.03774476704929102,0.0012829169480081026,14810,559,19,5.007190942764282,10.181
6,187,0.1071830985915493,0.0029577464788732395,14200,1522,42,5.158828973770142,12.836
0,14,0.03823359352413992,0.001662330153223475,13836,529,23,4.952509641647339,10.164
6,65,0.09912027908387684,0.011451539511603215,13186,1307,151,5.041651725769043,12.828
6,185,0.10612699075039989,0.003685930871409695,14379,1526,53,5.114462852478027,12.793
3,2,0.11764705882352941,0.002369668246445498,14348,1688,34,5.186279773712158,11.779
6,56,0.10420856075840276,0.005458201666187877,13924,1451,76,5.091035842895508,12.814
2,124,0.109912189313886,0.002902217591903557,13438,1477,39,5.036291599273682,11.332
3,103,0.11994474714143197,0.002378942521679073,13031,1563,31,5.103872537612915,11.797
6,68,0.0938700261176832,0.02511906590874174,13018,1222,327,5.246372938156128,12.822
0,30,0.017657789128055455,0.0013133892739875957,13705,242,18,5.000848293304443,10.163
4,99,0.09615651449979187,0.10864437352573887,14414,1386,1566,5.516880750656128,12.17
4,1,0.12274821952241308,0.0033514872224549644,14322,1758,48,5.167383432388306,12.157
2,57,0.083464005702067,0.0036350677120456166,14030,1171,51,5.182667016983032,11.343
6,67,0.09523004059539919,2.042371447902571,11824,1126,24149,11.215853452682495,12.82
1,26,0.08028352379574714,0.002531462462028063,13826,1110,35,5.081387519836426,10.824
1,53,0.07192138825005227,0.002439194368945571,14349,1032,35,5.012760400772095,10.847
1,120,0.08645151804748953,0.0016908034992281114,13603,1176,23,5.077469348907471,10.853
3,164,0.12089901199185459,0.002790557357266762,13259,1603,37,5.015381574630737,11.805
1,60,0.06999260901699926,0.0024390243902439024,13530,947,33,5.012781858444214,10.841
3,144,0.12102874432677761,0.002118003025718608,13220,1600,28,5.134036064147949,11.806
0,38,0.03572239461136759,0.0012866116703246803,13213,472,17,4.918661117553711,10.176
4,38,0.12042209807572936,0.0027157045313469896,12888,1552,35,5.0730414390563965,12.177
3,157,0.11529830534705564,0.0024762052155072353,12923,1490,32,5.05637788772583,11.794
6,165,0.10348837209302325,0.0031007751937984496,12900,1335,40,5.1503143310546875,12.817
0,49,0.009422674244690397,0.0013460963206700569,13372,126,18,4.964742183685303,10.169
3,186,0.11858540255831453,0.0030850263355906697,13290,1576,41,4.993496656417847,11.797
1,62,0.07513765944099812,0.0019516275179480031,14347,1078,28,4.991196155548096,10.842
2,182,0.11255201109570041,0.002565880721220527,14420,1623,37,5.333459377288818,11.354
3,153,0.12171732074358217,0.0024343464148716435,13556,1650,33,5.0900774002075195,11.806
2,16,0.11216145247205342,0.0014254632755645584,13329,1495,19,5.084098815917969,11.354
1,122,0.083003663003663,0.0020512820512820513,13650,1133,28,5.0109474658966064,10.846
0,48,0.016252390057361378,0.0020591263421091337,13598,221,28,5.0592663288116455,10.19
2,79,0.08081028098453497,0.004719378494155231,13773,1113,65,5.029681205749512,11.366
3,105,0.12178810278071102,0.002393523407250968,14205,1730,34,5.136505842208862,11.813
4,24,0.11073547674899958,0.005312543121291569,14494,1605,77,5.223328351974487,12.175
3,117,0.1159070990359334,0.0029944493134677185,13692,1587,41,5.163779020309448,11.801
1,75,0.011806719626849356,0.028787989213614168,13721,162,395,4.943230628967285,10.852
0,141,0.034777526119675606,0.001388178563600497,13687,476,19,4.978658437728882,10.194
1,126,0.09066355208409373,0.0018249507263303892,13699,1242,25,5.080433368682861,10.864
1,182,0.0862940443923522,0.0018313676653725001,13651,1178,25,5.148990154266357,10.867
6,82,0.1047415764598262,0.008842811404177467,13118,1374,116,5.076215744018555,12.832
1,37,0.08164612676056338,0.0018339201877934272,13632,1113,25,5.037843465805054,10.831
6,12,0.11222118959107806,0.0035625774473358116,12912,1449,46,5.148089170455933,12.83
1,176,0.08809051502461245,0.0013224597751818382,13611,1199,18,5.0326988697052,10.828
1,14,0.0902701515484296,0.0029284720696976354,13659,1233,40,5.060761213302612,10.852
6,6,0.1095890410958904,0.002697139612463624,14089,1544,38,5.053879022598267,12.832
4,132,0.12199760512784391,0.0030288089032894272,14197,1732,43,5.239940643310547,12.143
4,68,0.04631217838765009,0.04198970840480275,14575,675,612,5.088289022445679,12.162
4,111,0.11299921129992113,0.00200760020076002,13947,1576,28,5.130032777786255,12.162
1,33,0.08647579995606648,0.0019770081277000807,13657,1181,27,5.004200220108032,10.842
4,134,0.11668533034714446,0.002463605823068309,13395,1563,33,5.181360960006714,12.176
0,37,0.034391891891891894,0.0016891891891891893,14800,509,25,5.078429222106934,10.173
3,56,0.10226812474686107,0.0038477116241393276,14814,1515,57,5.183105707168579,11.815
3,48,0.10335330165943675,0.003236245954692557,14523,1501,47,5.1408631801605225,11.806
3,162,0.11966123968752282,0.002409286705117909,13697,1639,33,5.111656665802002,11.798
1,134,0.08533696978396613,0.0016507571951482093,13933,1189,23,5.032865524291992,10.845
3,110,0.1221046399763191,0.002590098423740102,13513,1650,35,4.998730182647705,11.814
1,172,0.08298289879450518,0.0017521726941407344,14268,1184,25,5.071498394012451,10.851
3,171,0.1207616960065758,0.0016439482156312077,14599,1763,24,5.302709102630615,11.814
4,30,0.09978830571574568,0.00394189356887364,13699,1367,54,4.944908857345581,12.177
4,47,0.10408194005121253,0.007907817442385901,13278,1382,105,5.029423713684082,12.167
6,171,0.10811609186913818,0.002880141791595894,13541,1464,39,5.05850076675415,12.812
3,21,0.1130281211791876,0.0036679798940361364,14722,1664,54,5.280689001083374,11.777
2,99,0.10909212372235955,0.07722626761974748,14969,1633,1156,5.562403678894043,11.346
3,160,0.12117186923474282,0.002213858755811379,13551,1642,30,5.013240814208984,11.805
0,103,0.03266496536638717,0.0016040831206707983,13715,448,22,5.103275299072266,10.185
4,112,0.1266948210713492,0.002148625620508261,13497,1710,29,5.147460222244263,12.176
6,45,0.10162319644839067,0.008670921198668146,14416,1465,125,5.111240863800049,12.812
3,108,0.1179102422907489,0.0022026431718061676,14528,1713,32,5.158369541168213,11.777
6,192,0.10846898207186258,0.003075538219188358,13331,1446,41,5.1492109298706055,12.812
4,97,0.11373538179316671,0.009477948482763891,13083,1488,124,4.996689558029175,12.142
1,72,0.06412135424300161,0.0020518833357760515,13646,875,28,4.934895753860474,10.837
3,91,0.11350913376546848,0.003388332351208014,13576,1541,46,5.070865869522095,11.801
2,44,0.08727733472460311,0.0033539539390325707,13417,1171,45,5.185771703720093,11.346
2,22,0.11228561428071404,0.0027301365068253414,14285,1604,39,5.254431247711182,11.355
4,83,0.10686865917192213,0.005758157389635317,14588,1559,84,5.005359172821045,12.173
4,184,0.12706821480406386,0.003265602322206096,13780,1751,45,5.108489513397217,12.159
6,86,0.1029678982434888,0.00855542095699576,13208,1360,113,5.12078857421875,12.808
0,121,0.03886365275073906,0.002090994303843103,13869,539,29,4.958876609802246,10.165
2,195,0.11057375247307101,0.0019784568036931194,13647,1509,27,4.962503910064697,11.355
1,145,0.08384560400285919,0.002144388849177984,13990,1173,30,5.053434371948242,10.846
1,100,0.09024236921142698,0.005168680589508976,14317,1292,74,5.216460943222046,10.854
3,166,0.11321019734531919,0.002106889528759042,14239,1612,30,5.0688090324401855,11.813
0,185,0.03933085501858736,0.0018587360594795538,13450,529,25,4.930454254150391,10.182
0,59,0.032370628851436635,0.0011136684237879576,13469,436,15,4.928845167160034,10.193
0,73,0.03372466910939954,0.0014207731997308009,13373,451,19,5.029223203659058,10.196
4,161,0.12766282354737726,0.002977781171260594,13097,1672,39,4.9723899364471436,12.186
4,85,0.09623843470347337,0.012058243591688155,13186,1269,159,5.0083794593811035,12.169
4,42,0.10987236660003076,0.006151007227433492,13006,1429,80,5.094818830490112,12.165
4,11,0.11887790296619913,0.0027592550011496897,13047,1551,36,5.085500955581665,12.167
2,165,0.11327539706323045,0.002097692538207971,13348,1512,28,5.007108688354492,11.35
4,77,0.10679463741620963,0.00578915295551493,13128,1402,76,5.046904802322388,12.173
3,106,0.11447963800904977,0.00196078431372549,13260,1518,26,5.172576189041138,11.797
3,180,0.12066077953714982,0.0027405602923264312,13136,1585,36,5.085606575012207,11.8
0,28,0.031489615126926225,0.002307749571949676,13433,423,31,4.917008399963379,10.182
6,36,0.1127848891664065,0.0035123321885732126,12812,1445,45,4.973300218582153,12.836
4,107,0.11944507965546154,0.002591660949767513,13119,1567,34,5.202438592910767,12.151
2,147,0.10934953326418728,0.0017039561416506148,13498,1476,23,5.055969715118408,11.346
3,98,0.1067161410018553,0.004230055658627087,13475,1438,57,5.074563264846802,11.804
6,121,0.10788122658526432,0.0029138337727209656,14414,1555,42,5.07634162902832,12.82
4,27,0.11019869491898233,0.006818681721533837,13639,1503,93,5.189043045043945,12.142
1,161,0.09018626223956416,0.001987778841198557,13583,1225,27,4.967613935470581,10.838
0,1,0.03785033227390928,0.0015891360878358856,13844,524,22,4.976009845733643,10.186
2,5,0.1123159205802623,0.001538574254524141,13649,1533,21,4.991406679153442,11.363
0,24,0.04024992734670154,0.0012351060738157512,13764,554,17,5.100537538528442,10.189
0,89,0.03551456169656474,0.0007988960708838695,13769,489,11,5.026075601577759,10.193
6,120,0.11179092076440819,0.003021376236875897,13239,1480,40,5.029451370239258,12.837
1,137,0.087735987121323,0.0017561832284501682,13666,1199,24,5.065009117126465,10.829
4,81,0.11360135551447936,0.00284966112138016,12984,1475,37,5.1504034996032715,12.167
4,187,0.12012612474044451,0.0028454971929554717,13003,1562,37,5.059983491897583,12.159
1,92,0.08027384893168824,0.002783629250677099,13292,1067,37,5.044657945632935,10.845
0,102,0.03673296057753556,0.0010616462594663458,14129,519,15,5.151536464691162,10.186
